Time,m_omega,m_omega_dot,m_omega_dot_dot,m_accel_dot,M_omega,M_omega_dot,M_omega_dot_dot,M_accel_dot,excited?
52.3549,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.3573,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.3598,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.3622,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.3647,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.3671,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.3696,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.372,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.3745,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.3769,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.3794,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.3818,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.3843,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.3867,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.3892,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.3917,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.3941,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.3966,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.399,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4015,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4039,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4064,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4088,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4113,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4137,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4162,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4186,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4211,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4235,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.426,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4285,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4309,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4334,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4358,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4383,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4407,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4432,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4456,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4481,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4505,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.453,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4554,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4579,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4604,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4628,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4653,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4677,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4702,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4726,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4751,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4775,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.48,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4824,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4849,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4873,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4898,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4922,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4947,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4972,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.4996,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5021,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.507,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5094,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5119,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5143,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5168,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5192,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5217,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5241,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5266,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.529,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5315,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.534,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5364,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5389,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5413,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5438,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5462,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5487,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5511,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5536,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.556,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5585,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5609,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5634,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5659,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5683,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5708,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5732,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5757,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5781,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5806,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.583,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5855,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5928,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5953,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.5977,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.6002,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.6027,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.6051,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.6076,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.61,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.6125,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.6149,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.6174,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.6198,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.6223,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.6247,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.6272,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.6296,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.6321,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.6345,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.637,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.6395,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.6419,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.6444,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.6468,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.6493,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.6517,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.6542,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.6566,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.6591,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.6615,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
52.664,0.135605,0.00990544,0.0121224,0.105675,1.09267,0.0192513,0.0197198,0.437667,1
